ts,mag_0,mag_1,mag_2,extmag_0,extmag_1,extmag_2,gyro_0,gyro_1,gyro_2,gyro_temp,extgyro_0,extgyro_1,extgyro_2,fss_raw_0,fss_raw_1,fss_raw_2,fss_raw_3,fss_raw_4,fss_raw_5,fss_raw_6,fss_raw_7,fss_raw_8,fss_raw_9,fss_raw_10,fss_raw_11,fss_raw_12,fss_raw_13,fss_raw_14,fss_raw_15,fss_raw_16,fss_raw_17,fss_raw_18,fss_raw_19,fss_raw_20,fss_raw_21,fss_raw_22,fss_raw_23,st_raw_0,st_raw_1,st_raw_2,st_raw_3,st_valid_0,st_valid_1,st_valid_2,st_valid_3,status_str,ephem_suneci_0,ephem_suneci_1,ephem_suneci_2,ephem_mageci_0,ephem_mageci_1,ephem_mageci_2
1646809933,188.3831787109375,4.373650074005127,-117.4897232055664,185.68600463867188,-13.138620376586914,-135.843017578125,0.2568821907043457,0.17379727959632874,-0.0016010105609893799,17.56529426574707,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1646809934,186.02120971679688,1.976059913635254,-121.6004867553711,184.38162231445312,-13.3843412399292,-134.0072021484375,0.2776585817337036,0.15311792492866516,0.005282998085021973,17.55647087097168,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1646809935,191.5911407470703,1.1406092643737793,-119.96961212158203,186.3376922607422,-12.167137145996094,-133.4671173095703,0.2845267057418823,0.1737222969532013,-0.02218952775001526,17.55647087097168,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1646809936,192.39886474609375,-0.46966055035591125,-120.79688262939453,184.91383361816406,-12.201583862304688,-134.6444091796875,0.29820573329925537,0.16687920689582825,0.039618343114852905,17.559412002563477,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1646809937,191.62489318847656,-3.670508861541748,-120.8024673461914,185.8236541748047,-11.500659942626953,-132.79849243164062,0.29837775230407715,0.1393316686153412,0.025897979736328125,17.550588607788086,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1646809938,192.413330078125,-2.8725109100341797,-119.9802474975586,186.47943115234375,-11.120352745056152,-134.1055908203125,0.3050738573074341,0.1943517029285431,-0.008458584547042847,17.559412002563477,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1646809939,190.77218627929688,5.1501240730285645,-121.60307312011719,185.1806640625,-11.263161659240723,-133.97328186035156,0.2980910539627075,0.18066540360450745,0.07394841313362122,17.56529426574707,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1646809940,194.7373046875,5.932076454162598,-118.32122039794922,184.79600524902344,-10.593153953552246,-133.1737823486328,0.29139482975006104,0.15311792492866516,0.012151122093200684,17.55647087097168,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1646809941,189.18348693847656,4.362890720367432,-119.95750427246094,185.95909118652344,-10.552313804626465,-131.47096252441406,0.2568821907043457,0.1531929075717926,0.02587151527404785,17.56529426574707,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1646809942,191.55361938476562,6.751471996307373,-119.95698547363281,186.23715209960938,-9.26699447631836,-133.67984008789062,0.3256208896636963,0.18064042925834656,0.032744914293289185,17.562353134155273,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
